ID	adj.P.Val	P.Value	t	B	logFC	GB_ACC	SPOT_ID
16839476	0.998416	9.85e-01	-0.01920881	-5.90949	-7.43e-03		--normgene->exon
17020152	0.99843	9.85e-01	-0.01916525	-5.90949	-1.79e-03	NM_001242828	
16712427	0.99843	9.85e-01	0.01913311	-5.90949	2.37e-03		TCONS_00017938-XLOC_008745
17117686	0.99843	9.85e-01	0.01911587	-5.90949	3.48e-03		chr16(-):31463747-31465400
16831928	0.99843	9.85e-01	0.0190786	-5.90949	4.50e-03	NR_051988	
16682074	0.99843	9.85e-01	0.01907456	-5.90949	2.32e-03		ENST00000437156
17125056	0.998433	9.85e-01	-0.01902488	-5.90949	-1.34e-03		--rescue
16719957	0.998433	9.85e-01	0.01900108	-5.90949	2.23e-03	NM_053280	
16882426	0.998433	9.85e-01	-0.01897567	-5.90949	-1.25e-03		ENST00000516165
16709783	0.998433	9.85e-01	-0.01897211	-5.90949	-1.44e-03		TCONS_l2_00003281-XLOC_l2_001760
16740559	0.998433	9.85e-01	-0.01894004	-5.90949	-8.75e-03		--normgene->exon
17117458	0.998433	9.85e-01	0.01890543	-5.90949	3.06e-03	AF193050	
16846993	0.998433	9.85e-01	0.01890469	-5.90949	1.47e-03	NM_001078166	
16774442	0.99848	9.85e-01	-0.01877906	-5.9095	-3.22e-03		ENST00000437867
16852871	0.99848	9.85e-01	-0.0187772	-5.9095	-2.10e-03	NM_001143818	
17037404	0.99848	9.85e-01	0.01868624	-5.9095	1.72e-03		ENST00000436753
16994668	0.99848	9.85e-01	-0.01867509	-5.9095	-1.70e-03		ENST00000364566
16880035	0.99848	9.85e-01	-0.01867106	-5.9095	-2.15e-03	AK127244	
16811542	0.99848	9.85e-01	0.01864316	-5.9095	2.19e-03	NM_001038640	
16879490	0.99848	9.85e-01	0.01862885	-5.9095	1.69e-03		TCONS_00003662-XLOC_001449
17068613	0.99848	9.85e-01	-0.01860479	-5.9095	-5.31e-03		--normgene->exon
16799295	0.99848	9.85e-01	-0.01857388	-5.9095	-1.45e-03		TCONS_00023358-XLOC_011215
16867072	0.99848	9.85e-01	0.01854247	-5.9095	1.93e-03		ENST00000516599
17012127	0.99848	9.85e-01	-0.01850539	-5.9095	-1.76e-03		TCONS_00011937-XLOC_005448
16788255	0.99848	9.85e-01	-0.01849702	-5.9095	-2.60e-03		TCONS_00022400-XLOC_010928
16915541	0.99848	9.85e-01	0.01848827	-5.9095	2.19e-03	NM_001252338	
16662412	0.99848	9.85e-01	0.01847114	-5.9095	2.03e-03	NM_178548	
17124244	0.99848	9.85e-01	0.01841696	-5.9095	1.67e-03		--rescue
16749245	0.99848	9.85e-01	-0.01841479	-5.9095	-2.59e-03		ENST00000546353
17125576	0.99848	9.85e-01	0.01839326	-5.9095	2.07e-03		--rescue
16887697	0.99848	9.85e-01	-0.01837957	-5.9095	-1.69e-03		TCONS_00003942-XLOC_001757
16781431	0.99848	9.86e-01	0.01831236	-5.9095	2.82e-03	NM_001004723	
16968872	0.99848	9.86e-01	0.01824607	-5.90951	1.71e-03	NR_045481	
16808732	0.99848	9.86e-01	0.01822836	-5.90951	1.89e-03		TCONS_00023668-XLOC_011469
17122610	0.99848	9.86e-01	-0.01821166	-5.90951	-1.84e-03		--rescue
17125560	0.99848	9.86e-01	-0.01814826	-5.90951	-1.42e-03		--rescue
16688533	0.99848	9.86e-01	0.01812434	-5.90951	1.78e-03		ENST00000516016
16654781	0.99848	9.86e-01	-0.01806792	-5.90951	-4.46e-03		--normgene->intron
16897033	0.99848	9.86e-01	-0.01802384	-5.90951	-1.98e-03	NM_001101330	
16803304	0.99848	9.86e-01	0.01799239	-5.90951	1.62e-03		ENST00000290759
16707274	0.99848	9.86e-01	0.01798326	-5.90951	1.41e-03		TCONS_00017713-XLOC_008556
16663793	0.99848	9.86e-01	0.01797862	-5.90951	4.85e-03		--normgene->exon
16709070	0.99848	9.86e-01	0.01797667	-5.90951	2.08e-03		chr10(+):111629616-111629750
17010461	0.99848	9.86e-01	-0.01796246	-5.90951	-2.50e-03	NM_004999	
17052921	0.99848	9.86e-01	-0.01794893	-5.90951	-1.84e-03		ENST00000498693
16680075	0.99848	9.86e-01	-0.01786428	-5.90951	-2.21e-03	NM_004195	
16733607	0.99848	9.86e-01	0.01785313	-5.90951	1.93e-03	AK125302	
16898233	0.99848	9.86e-01	-0.01784044	-5.90951	-1.65e-03		ENST00000452397
16680334	0.99848	9.86e-01	0.01783744	-5.90951	1.17e-03		ENST00000428781
16748496	0.99848	9.86e-01	0.01781134	-5.90951	2.74e-03		ENST00000540583
16699091	0.99848	9.86e-01	0.01779635	-5.90951	1.48e-03		ENST00000427949
16660518	0.99848	9.86e-01	-0.01773708	-5.90951	-2.45e-03	AF086337	
16737841	0.99848	9.86e-01	-0.01773168	-5.90951	-1.44e-03	NR_003056	
17109326	0.99848	9.86e-01	0.01773131	-5.90951	1.52e-03	NM_020665	
16650265	0.99848	9.86e-01	0.01770752	-5.90951	3.50e-03		--normgene->intron
16740698	0.99848	9.86e-01	-0.01768197	-5.90952	-1.70e-03		chr11(-):66035106-66035600
16784143	0.99848	9.86e-01	0.01764212	-5.90952	2.03e-03		TCONS_00022502-XLOC_010828
16846283	0.99848	9.86e-01	-0.01763989	-5.90952	-2.29e-03	NM_024016	
16859070	0.99848	9.86e-01	-0.01763151	-5.90952	-1.50e-03		TCONS_00026905-XLOC_012978
17098533	0.99848	9.86e-01	0.01761273	-5.90952	3.28e-03	NR_037473	
16701582	0.99848	9.86e-01	-0.01755501	-5.90952	-1.43e-03		ENST00000302084
17009247	0.99848	9.86e-01	-0.01755162	-5.90952	-1.51e-03	NM_145026	
16692168	0.99848	9.86e-01	-0.01754002	-5.90952	-2.78e-03	NM_001097613	
17124476	0.99848	9.86e-01	-0.01751922	-5.90952	-5.99e-03		--rescue
16733544	0.99848	9.86e-01	-0.01751809	-5.90952	-1.75e-03		TCONS_00019159-XLOC_009338
16706535	0.99848	9.86e-01	0.01748338	-5.90952	2.64e-03		TCONS_00018251-XLOC_008528
16922207	0.99848	9.86e-01	0.01747109	-5.90952	2.32e-03		TCONS_00028834-XLOC_013919
16711753	0.99848	9.86e-01	0.01743913	-5.90952	2.85e-03	NR_038222	
16784771	0.99848	9.86e-01	-0.01742047	-5.90952	-1.78e-03		ENST00000556815
16925563	0.99848	9.86e-01	-0.0174171	-5.90952	-1.48e-03	NM_002240	
16739192	0.99848	9.86e-01	0.01738659	-5.90952	2.43e-03		ENST00000394836
16971691	0.99848	9.86e-01	-0.01736947	-5.90952	-1.69e-03	NM_000910	
16957197	0.99848	9.86e-01	0.01735047	-5.90952	1.86e-03		TCONS_00006603-XLOC_003210
16850322	0.99848	9.86e-01	-0.0173394	-5.90952	-3.14e-03	NM_001103154	
16653915	0.99848	9.86e-01	-0.01733933	-5.90952	-4.60e-03		--normgene->intron
16803858	0.99848	9.86e-01	0.01732634	-5.90952	1.95e-03		TCONS_00023483-XLOC_011329
16947667	0.99848	9.86e-01	-0.01731947	-5.90952	-1.57e-03		ENST00000490357
17068632	0.99848	9.86e-01	-0.01731468	-5.90952	-8.14e-03		--normgene->exon
16711822	0.998482	9.86e-01	-0.01728791	-5.90952	-4.29e-03	NR_039701	
17026034	0.99851	9.86e-01	-0.01722982	-5.90952	-3.40e-03		TCONS_00011629-XLOC_005951
17125446	0.998533	9.86e-01	0.01717727	-5.90952	2.34e-03		--rescue
16655065	0.998555	9.86e-01	-0.01709043	-5.90953	-3.68e-03		--normgene->intron
16823744	0.998555	9.87e-01	0.01707587	-5.90953	1.77e-03		ENST00000459054
16863740	0.998555	9.87e-01	-0.01704607	-5.90953	-2.28e-03	NM_153608	
17029685	0.998555	9.87e-01	0.0170318	-5.90953	1.24e-03		ENST00000383130
16736679	0.998555	9.87e-01	0.01699703	-5.90953	1.97e-03		ENST00000533767
16653249	0.998555	9.87e-01	0.01695915	-5.90953	5.51e-03		--normgene->intron
17048538	0.998555	9.87e-01	-0.01695192	-5.90953	-1.29e-03	NM_022900	
17120766	0.998555	9.87e-01	0.01691385	-5.90953	1.92e-03		--rescue
16960368	0.998555	9.87e-01	0.01688296	-5.90953	3.41e-03		TCONS_00005845-XLOC_003280
16978417	0.998555	9.87e-01	0.01687173	-5.90953	1.63e-03	NM_001135147	
16956002	0.998555	9.87e-01	0.01686989	-5.90953	1.68e-03		ENST00000295571
16655025	0.998555	9.87e-01	-0.01685372	-5.90953	-4.49e-03		--normgene->intron
16981631	0.998555	9.87e-01	-0.01682283	-5.90953	-1.37e-03		ENST00000274093
16737707	0.998555	9.87e-01	0.01677054	-5.90953	2.12e-03		TCONS_00019634-XLOC_009436
16897506	0.998555	9.87e-01	-0.01676778	-5.90953	-1.09e-03		TCONS_00004253-XLOC_002096
16809919	0.998555	9.87e-01	-0.01670851	-5.90953	-2.49e-03		ENST00000362860
16738375	0.998555	9.87e-01	-0.01669639	-5.90953	-2.40e-03	NM_001004744	
17023736	0.998555	9.87e-01	-0.01668782	-5.90953	-1.19e-03		ENST00000326499
16715597	0.998555	9.87e-01	0.01664812	-5.90953	2.26e-03	NM_001144000	
16820841	0.998555	9.87e-01	0.01659621	-5.90953	2.07e-03		ENST00000408798
16668861	0.998555	9.87e-01	-0.01658804	-5.90953	-1.25e-03		ENST00000369630
16990775	0.998555	9.87e-01	0.01656727	-5.90953	1.71e-03		TCONS_l2_00022568-XLOC_l2_011803
17118390	0.998555	9.87e-01	-0.01656155	-5.90953	-2.68e-03	AK021795	
17089622	0.998555	9.87e-01	-0.01651671	-5.90953	-3.43e-03		ENST00000323496
16767417	0.998555	9.87e-01	0.01650366	-5.90953	2.64e-03		TCONS_l2_00006311-XLOC_l2_003419
16845727	0.998555	9.87e-01	0.01647798	-5.90954	1.30e-03	NM_144609	
17091903	0.998555	9.87e-01	0.01647291	-5.90954	1.86e-03		TCONS_00016239-XLOC_007622
17001242	0.998555	9.87e-01	0.01646936	-5.90954	2.29e-03		ENST00000459240
17118524	0.998555	9.87e-01	-0.01644236	-5.90954	-1.70e-03		--reporter
17118530	0.998555	9.87e-01	-0.01644236	-5.90954	-1.70e-03		--reporter
16974246	0.998561	9.87e-01	-0.01637047	-5.90954	-2.89e-03		TCONS_00008433-XLOC_003880
16897270	0.998561	9.87e-01	0.01630077	-5.90954	1.59e-03		TCONS_00004246-XLOC_002087
17076125	0.998561	9.87e-01	0.01629678	-5.90954	1.56e-03		ENST00000523365
17031352	0.998561	9.87e-01	0.01627894	-5.90954	1.14e-03		ENST00000505384
16952561	0.998561	9.87e-01	-0.01627757	-5.90954	-1.30e-03	NM_032970	
16951859	0.998561	9.87e-01	-0.01626074	-5.90954	-1.38e-03		TCONS_00006465-XLOC_003075
17015277	0.998561	9.87e-01	-0.01625138	-5.90954	-3.30e-03		ENST00000380051
16842425	0.998561	9.87e-01	-0.01624625	-5.90954	-1.27e-03		TCONS_00026046-XLOC_012419
17064260	0.998647	9.87e-01	-0.01610194	-5.90954	-2.13e-03		ENST00000488310
17119978	0.998647	9.87e-01	-0.01605713	-5.90954	-1.25e-03		--rescue
17078342	0.998647	9.87e-01	0.01604367	-5.90954	1.44e-03	NM_005648	
16744585	0.998647	9.87e-01	-0.01602727	-5.90954	-1.63e-03		ENST00000424269
16835035	0.998647	9.87e-01	-0.01601675	-5.90954	-2.48e-03	NR_024560	
17012767	0.998647	9.87e-01	0.01596177	-5.90954	1.63e-03	NM_001253676	
16712373	0.998647	9.87e-01	0.01594223	-5.90954	1.76e-03	NM_006393	
16928611	0.998647	9.87e-01	-0.01590898	-5.90954	-1.29e-03		TCONS_00029400-XLOC_014195
16971470	0.998647	9.87e-01	0.01590628	-5.90954	4.05e-03	AL117437	
17013283	0.998647	9.87e-01	-0.01590297	-5.90954	-1.26e-03	NM_007124	
16924284	0.998647	9.87e-01	0.01587964	-5.90954	1.58e-03		TCONS_00028871-XLOC_014007
16937440	0.998657	9.87e-01	0.01584343	-5.90955	1.42e-03	NM_153460	
16671671	0.998677	9.88e-01	-0.01577755	-5.90955	-1.60e-03	NR_046327	
17066365	0.998677	9.88e-01	0.01577143	-5.90955	1.90e-03		ENST00000517994
16972748	0.998681	9.88e-01	0.0157022	-5.90955	1.80e-03		ENST00000458784
16655383	0.998681	9.88e-01	0.01569694	-5.90955	3.01e-03		--normgene->intron
17109714	0.998681	9.88e-01	0.01569593	-5.90955	3.46e-03	NR_023358	
16651005	0.998705	9.88e-01	-0.01564157	-5.90955	-3.80e-03		--normgene->intron
16901974	0.998717	9.88e-01	0.01557134	-5.90955	1.88e-03	NM_000575	
16950609	0.998717	9.88e-01	-0.01556431	-5.90955	-4.87e-03	NM_022094	
17080806	0.998717	9.88e-01	-0.01554369	-5.90955	-1.65e-03	AK091860	
16754348	0.998717	9.88e-01	0.01552489	-5.90955	1.46e-03		ENST00000312442
16789019	0.998717	9.88e-01	-0.01550897	-5.90955	-1.78e-03	NM_014844	
16975912	0.998748	9.88e-01	-0.01538877	-5.90955	-2.20e-03	NM_001024611	
16699643	0.998748	9.88e-01	0.01538256	-5.90955	2.32e-03		ENST00000343846
16837205	0.998748	9.88e-01	-0.01537853	-5.90955	-1.09e-03	NM_015462	
16851101	0.998748	9.88e-01	0.01536907	-5.90955	1.78e-03		TCONS_00026290-XLOC_012632
16807183	0.998748	9.88e-01	-0.01533333	-5.90955	-1.75e-03		TCONS_00023631-XLOC_011430
16665154	0.998748	9.88e-01	0.01526256	-5.90955	1.37e-03		TCONS_00000951-XLOC_000208
16656911	0.998748	9.88e-01	-0.01524846	-5.90955	-3.42e-03		--normgene->intron
16914256	0.998748	9.88e-01	0.01522178	-5.90955	1.88e-03	AK130385	
17023984	0.998748	9.88e-01	0.01520493	-5.90955	1.64e-03		TCONS_00011567-XLOC_005844
17104106	0.998748	9.88e-01	0.01520403	-5.90955	2.67e-03	NM_130467	
16917679	0.998748	9.88e-01	0.01516103	-5.90956	1.07e-03		ENST00000470758
17120260	0.998748	9.88e-01	-0.01513166	-5.90956	-2.23e-03		--rescue
17019565	0.998748	9.88e-01	-0.01512626	-5.90956	-2.51e-03	NM_004556	
16963559	0.998748	9.88e-01	0.01510445	-5.90956	2.22e-03		TCONS_00006773-XLOC_003406
16897664	0.998748	9.88e-01	0.01510128	-5.90956	1.44e-03		TCONS_00004256-XLOC_002098
16969048	0.998748	9.88e-01	-0.0150933	-5.90956	-1.46e-03		TCONS_00007574-XLOC_003611
16724665	0.998793	9.88e-01	-0.01493623	-5.90956	-1.39e-03	NM_001005470	
17009515	0.998793	9.88e-01	-0.01492028	-5.90956	-1.27e-03	XR_112876	
16868158	0.998793	9.88e-01	-0.0148752	-5.90956	-3.27e-03	NR_038237	
16813658	0.998793	9.88e-01	-0.0148578	-5.90956	-1.52e-03		ENST00000410429
16650211	0.998793	9.88e-01	0.01479922	-5.90956	4.63e-03		--normgene->intron
17110369	0.998793	9.88e-01	0.01479489	-5.90956	1.79e-03		TCONS_00017313-XLOC_008149
16881941	0.998793	9.88e-01	0.01478365	-5.90956	1.57e-03		TCONS_00004830-XLOC_001544
16762978	0.998793	9.88e-01	-0.01476611	-5.90956	-1.35e-03	NM_001113402	
16968374	0.998793	9.88e-01	0.01476362	-5.90956	1.19e-03		TCONS_00008138-XLOC_003590
16688910	0.998793	9.88e-01	0.01467851	-5.90956	2.05e-03		TCONS_00001546-XLOC_000889
16883390	0.998793	9.88e-01	-0.01464132	-5.90956	-1.58e-03	NM_145197	
16664932	0.998793	9.88e-01	-0.01460711	-5.90956	-1.35e-03	NM_153035	
16656019	0.998793	9.88e-01	-0.01459879	-5.90956	-3.37e-03		--normgene->intron
16947287	0.998793	9.88e-01	0.01457388	-5.90956	1.78e-03	NM_001184717	
17119490	0.998793	9.88e-01	0.01455943	-5.90956	2.02e-03		--rescue
17009006	0.998793	9.89e-01	-0.0145515	-5.90956	-1.49e-03		ENST00000384348
16655089	0.998793	9.89e-01	0.01449025	-5.90956	3.01e-03		--normgene->intron
16816020	0.998793	9.89e-01	0.01446959	-5.90957	1.00e-03	NM_016561	
16679345	0.998793	9.89e-01	0.01446148	-5.90957	1.31e-03		TCONS_l2_00000925-XLOC_l2_000696
17064701	0.998793	9.89e-01	0.0144557	-5.90957	2.21e-03		ENST00000366161
16669389	0.998793	9.89e-01	-0.01443303	-5.90957	-1.75e-03	NM_006623	
16900479	0.998793	9.89e-01	0.01442476	-5.90957	2.41e-03		--normgene->exon
16720106	0.998793	9.89e-01	0.01438087	-5.90957	1.92e-03		TCONS_00019181-XLOC_009016
16996785	0.998793	9.89e-01	-0.014353	-5.90957	-1.48e-03		TCONS_00010939-XLOC_004848
17098506	0.998793	9.89e-01	0.01434569	-5.90957	2.01e-03	NM_022833	
17063738	0.998793	9.89e-01	0.01434296	-5.90957	9.61e-04	NR_024346	
16719949	0.998793	9.89e-01	0.0143052	-5.90957	1.45e-03		ENST00000565965
16768568	0.998793	9.89e-01	0.01429735	-5.90957	1.72e-03		ENST00000550111
16991447	0.998793	9.89e-01	-0.01428825	-5.90957	-1.73e-03		ENST00000523037
16769777	0.998793	9.89e-01	0.01426931	-5.90957	1.55e-03	NM_014325	
16924408	0.998793	9.89e-01	-0.01420238	-5.90957	-1.01e-03		ENST00000516042
17087498	0.998793	9.89e-01	0.01419851	-5.90957	1.49e-03	NM_006808	
17088033	0.998793	9.89e-01	0.01417218	-5.90957	2.55e-03		TCONS_00015735-XLOC_007519
17012963	0.998793	9.89e-01	0.01411941	-5.90957	1.38e-03	NM_020340	
17121680	0.998793	9.89e-01	0.01411419	-5.90957	4.04e-03		--rescue
17012879	0.998793	9.89e-01	0.01410746	-5.90957	1.53e-03		TCONS_00011960-XLOC_005473
16778881	0.998793	9.89e-01	0.0140976	-5.90957	1.00e-03		TCONS_00021993-XLOC_010596
16739346	0.998793	9.89e-01	-0.01399303	-5.90957	-1.75e-03	NM_153265	
16783004	0.998793	9.89e-01	-0.01394751	-5.90957	-1.10e-03		TCONS_00022944-XLOC_010782
16784784	0.998793	9.89e-01	-0.01394511	-5.90957	-1.17e-03		TCONS_00022524-XLOC_010847
16662475	0.998793	9.89e-01	-0.01392516	-5.90957	-1.06e-03	NM_024852	
16657423	0.998793	9.89e-01	-0.01391366	-5.90957	-3.13e-03		--normgene->intron
17092907	0.998793	9.89e-01	-0.01391125	-5.90957	-1.23e-03		TCONS_00015797-XLOC_007657
17009758	0.998793	9.89e-01	-0.01390656	-5.90957	-1.37e-03		ENST00000516137
16768401	0.998793	9.89e-01	-0.01386468	-5.90957	-1.18e-03	NM_007035	
16723656	0.998793	9.89e-01	-0.01386095	-5.90957	-1.37e-03		ENST00000532760
16798156	0.998793	9.89e-01	0.01386012	-5.90957	2.27e-03	NR_003325	
16851121	0.998793	9.89e-01	0.01383152	-5.90957	1.21e-03	NM_031216	
16650627	0.998793	9.89e-01	-0.01382039	-5.90957	-1.87e-03		--normgene->intron
16809027	0.998793	9.89e-01	0.0137615	-5.90957	1.51e-03	NM_024837	
17122010	0.998793	9.89e-01	0.01369003	-5.90958	1.72e-03		--rescue
17012931	0.998793	9.89e-01	0.01367117	-5.90958	8.18e-04		TCONS_00012607-XLOC_005478
16763569	0.998793	9.89e-01	-0.0136401	-5.90958	-1.49e-03		TCONS_00021305-XLOC_010061
16816331	0.998793	9.89e-01	0.01357405	-5.90958	3.16e-03		ENST00000532739
16829037	0.998793	9.89e-01	-0.01356674	-5.90958	-1.69e-03		ENST00000268616
16964200	0.998793	9.89e-01	0.01352308	-5.90958	1.18e-03		ENST00000435136
17008007	0.998793	9.89e-01	-0.01351413	-5.90958	-2.51e-03	NM_001220778	
17036409	0.998793	9.89e-01	0.01351248	-5.90958	9.67e-04		ENST00000454649
17039202	0.998793	9.89e-01	0.01351248	-5.90958	9.67e-04		ENST00000454649
17046393	0.998793	9.89e-01	0.0134794	-5.90958	3.69e-03	AK128836	
16696022	0.998793	9.89e-01	0.01343132	-5.90958	1.11e-03	NM_018417	
16653277	0.998793	9.89e-01	0.01341748	-5.90958	3.81e-03		--normgene->intron
17040242	0.998793	9.89e-01	0.0134091	-5.90958	1.28e-03	NM_001145338	
17065798	0.998793	9.89e-01	0.01337561	-5.90958	1.49e-03	NM_145043	
16902931	0.998793	9.89e-01	-0.01335546	-5.90958	-1.99e-03		ENST00000516896
16996050	0.998793	9.89e-01	-0.01334583	-5.90958	-1.51e-03		TCONS_00009659-XLOC_004814
16657087	0.998793	9.89e-01	-0.01334455	-5.90958	-3.42e-03		--normgene->intron
16681542	0.998793	9.89e-01	0.01332221	-5.90958	2.08e-03	NM_001079843	
17020620	0.998793	9.89e-01	-0.01331667	-5.90958	-1.10e-03	NM_018368	
16949673	0.998793	9.90e-01	0.01326232	-5.90958	1.24e-03		ENST00000443165
16847260	0.998793	9.90e-01	-0.01325024	-5.90958	-1.37e-03		ENST00000537860
17072750	0.998793	9.90e-01	0.01323693	-5.90958	1.26e-03		ENST00000391040
16696785	0.998793	9.90e-01	-0.01323171	-5.90958	-1.22e-03	NR_037167	
16893470	0.998793	9.90e-01	-0.01321349	-5.90958	-5.71e-03		--normgene->exon
16670212	0.998793	9.90e-01	0.01320055	-5.90958	1.45e-03		ENST00000384770
16718395	0.998793	9.90e-01	-0.01319633	-5.90958	-1.51e-03	NM_001195304	
16747205	0.998793	9.90e-01	-0.01319132	-5.90958	-1.53e-03		TCONS_00020287-XLOC_009632
16810968	0.998793	9.90e-01	-0.01318231	-5.90958	-1.53e-03		--normgene->exon
16887888	0.998793	9.90e-01	-0.01316097	-5.90958	-1.35e-03	BC046497	
17062222	0.998793	9.90e-01	-0.01313194	-5.90958	-1.23e-03		TCONS_00013939-XLOC_006582
16656735	0.998793	9.90e-01	0.01312736	-5.90958	2.08e-03		--normgene->intron
16994670	0.998802	9.90e-01	0.01309217	-5.90958	1.59e-03		ENST00000384087
17117835	0.998831	9.90e-01	0.01303249	-5.90958	1.65e-03	AY189285	
16747211	0.998847	9.90e-01	0.01297052	-5.90958	1.30e-03	NM_001144856	
16697018	0.998847	9.90e-01	0.01296497	-5.90959	1.60e-03	NM_002928	
16788663	0.998871	9.90e-01	-0.0129117	-5.90959	-2.01e-03	NR_003207	
16829417	0.998914	9.90e-01	-0.01283313	-5.90959	-1.44e-03		ENST00000554623
17059895	0.998938	9.90e-01	0.0127184	-5.90959	1.41e-03		ENST00000222381
16945222	0.998938	9.90e-01	-0.01270811	-5.90959	-2.13e-03	NR_031703	
16682324	0.998938	9.90e-01	-0.01268363	-5.90959	-3.01e-03		ENST00000356370
17123726	0.998938	9.90e-01	-0.01268316	-5.90959	-1.03e-03		--rescue
16865096	0.998938	9.90e-01	0.01267886	-5.90959	1.14e-03	NR_030219	
16801512	0.998938	9.90e-01	0.01260572	-5.90959	1.58e-03	NM_001040450	
17090510	0.998938	9.90e-01	0.01254519	-5.90959	1.74e-03		ENST00000516813
16695216	0.998938	9.90e-01	-0.01250758	-5.90959	-1.39e-03	NM_001135050	
17124158	0.998938	9.90e-01	0.01248259	-5.90959	2.44e-03		--rescue
16656095	0.998938	9.90e-01	0.01247636	-5.90959	3.23e-03		--normgene->intron
16835440	0.998938	9.90e-01	0.01246548	-5.90959	1.22e-03	AF532777	
16849576	0.998938	9.90e-01	-0.0124649	-5.90959	-1.29e-03	NM_005567	
16716320	0.998938	9.90e-01	-0.01244989	-5.90959	-1.78e-03	NM_001126049	
16980968	0.998938	9.90e-01	0.01241221	-5.90959	1.05e-03		ENST00000516541
17046371	0.998938	9.90e-01	-0.01240419	-5.90959	-1.69e-03	XM_377941	
16765101	0.998938	9.90e-01	-0.01239192	-5.90959	-2.44e-03	NM_175834	
16860496	0.998938	9.90e-01	0.01234119	-5.90959	1.11e-03		TCONS_00026993-XLOC_013041
16741353	0.998938	9.90e-01	0.0123227	-5.90959	1.14e-03		TCONS_00019684-XLOC_009484
17045325	0.998938	9.90e-01	-0.01227149	-5.90959	-1.31e-03	NM_007252	
16749885	0.998938	9.90e-01	0.01222804	-5.90959	1.24e-03		TCONS_00020375-XLOC_009707
16886126	0.998938	9.90e-01	-0.01220953	-5.90959	-1.20e-03		TCONS_00003010-XLOC_001687
16789960	0.998938	9.90e-01	-0.0121325	-5.9096	-3.03e-03	NM_007110	
16771549	0.998938	9.90e-01	0.01211322	-5.9096	7.57e-03		--normgene->exon
16653531	0.998938	9.90e-01	0.01207039	-5.9096	2.97e-03		--normgene->intron
16711439	0.998938	9.90e-01	-0.01206441	-5.9096	-9.30e-04		ENST00000411512
17056963	0.998938	9.90e-01	0.01205753	-5.9096	1.61e-03	NR_026999	
16988953	0.998938	9.90e-01	-0.01202425	-5.9096	-1.11e-03		ENST00000446275
17104223	0.998938	9.91e-01	-0.01201432	-5.9096	-8.54e-04		chrX(+):62569525-62572057
16655185	0.998938	9.91e-01	0.01192561	-5.9096	2.98e-03		--normgene->intron
16755527	0.998938	9.91e-01	0.01187262	-5.9096	3.73e-03		--normgene->exon
17073172	0.998938	9.91e-01	0.011872	-5.9096	1.48e-03		ENST00000517894
17119818	0.998938	9.91e-01	-0.01185622	-5.9096	-7.44e-04		--rescue
16733185	0.998938	9.91e-01	-0.01184644	-5.9096	-1.25e-03		chr11(+):125809107-125813597
16777334	0.998938	9.91e-01	0.01182719	-5.9096	8.39e-04	NM_152726	
16966173	0.998938	9.91e-01	-0.01182613	-5.9096	-7.19e-04	NM_005339	
16726945	0.998938	9.91e-01	-0.01179035	-5.9096	-1.80e-03	NM_001099409	
16875032	0.998938	9.91e-01	0.01178085	-5.9096	1.20e-03		ENST00000459287
16784314	0.998938	9.91e-01	0.01176871	-5.9096	1.07e-03		ENST00000554046
16813029	0.998938	9.91e-01	0.01172983	-5.9096	1.69e-03		ENST00000359595
16690288	0.998938	9.91e-01	-0.01168136	-5.9096	-2.85e-03		TCONS_00001614-XLOC_000945
16651717	0.998938	9.91e-01	-0.01167809	-5.9096	-2.88e-03		--normgene->intron
16979482	0.998938	9.91e-01	0.01165766	-5.9096	1.36e-03		ENST00000296511
16739432	0.998938	9.91e-01	0.01159694	-5.9096	2.01e-03	NM_030628	
17113852	0.998938	9.91e-01	0.01158265	-5.9096	1.26e-03	NM_001080146	
17014560	0.998938	9.91e-01	0.01157726	-5.9096	1.13e-03		ENST00000459251
16826537	0.998938	9.91e-01	0.01157583	-5.9096	1.20e-03		ENST00000516760
17026107	0.998938	9.91e-01	0.01155191	-5.9096	1.41e-03		TCONS_00029938-XLOC_014422
17027342	0.998938	9.91e-01	0.01155191	-5.9096	1.41e-03		TCONS_00029938-XLOC_014422
16687909	0.998938	9.91e-01	0.01154368	-5.9096	1.52e-03	NR_039861	
16652155	0.998938	9.91e-01	0.0114937	-5.9096	2.51e-03		--normgene->intron
16742186	0.998938	9.91e-01	0.01149094	-5.9096	1.24e-03		ENST00000305159
16700355	0.998938	9.91e-01	-0.01147798	-5.9096	-1.75e-03		TCONS_00001856-XLOC_001246
16859294	0.998938	9.91e-01	0.01142524	-5.9096	8.06e-04	AF151902	
17034332	0.998938	9.91e-01	0.01135331	-5.9096	1.16e-03		ENST00000412330
17070868	0.998938	9.91e-01	-0.0112651	-5.9096	-1.10e-03		chr8(+):94745444-94746250
16946833	0.998938	9.91e-01	-0.011259	-5.9096	-1.41e-03		ENST00000516772
16866646	0.998938	9.91e-01	0.01122604	-5.90961	1.47e-03		ENST00000501448
